Speaker	Utterance	Emotion	Sentiment
monisha	तुम् मुझे तन मार् रहे हो शिने कि किमत् य घर् छोद् कर् ज रहि हून्	neutral	neutral
rosesh	भभि घर् छोदने कि बात् चोदि है अगर् सहिल् भै को निर्दोश् सबित् नहिन् किय तो तो हमेन् यह् सब् माफ़् छोदन पदेग	neutral	neutral
sahil	स्तोप् इत् स्तोप् इत् मनए प्रेस्स् स्ततेमेन्त् यह् है कि मैन् निर्दोश् हुन्।	neutral	neutral
dushyant	हन् हन् प्रेस्स् वलोन् ने छप भि है देखो सहिल् सर भै निर्दोश् है	neutral	neutral
rosesh	देखो? है वह् भि पध्न पद्त है दुश्यन्त् ओप्तिओनल् नहिन् है सहिल् सर भै निर्दोश् हैऐसे	neutral	neutral
dushyant	हन् तो थीक् है क़ुएस्तिओन् मर्क् मेइन् दल् देते हैन् अत्लेअस्त् हमरि चोप्य् मेइन् तो मित हि सक्ते हैन् मेरे पस्स् एक् पेर्मनेन्त् मर्केर् है। इस् मर्केर् कि खुबि यह् है कि ओ सहिल् भै देखो न	neutral	neutral
sahil	दुश्यन्त् विल्ल् योउ शुत् उप् मेरि लव्येर् क फोने है	neutral	neutral
rosesh	अगर् सहिल् भै कि बैल् रेजेच्त् हो गै तो उस्ने जैल् जन पदेग	neutral	neutral
monisha	शुभ् शुभ् बोल्	neutral	neutral
sahil	ओक्	neutral	neutral
monisha	क्य ख लव्येर् ने	neutral	neutral
sahil	मेरि बैल् अप्प्लिचतिओन् रेजेच्त् हो गै है	neutral	neutral
rosesh	इ सैद् सो	neutral	neutral
sahil	मुझे जैल् जन पद् गय	neutral	neutral
dushyant	गोद् फ़ोर् थिस् । बत्तेर्य् वल पन्ख सथ् मेइन् ले जन। क्युन्कि वहन् पेर् उर्मिल वले चोम्पन्य् क पन्ख है जो इ विल्ल् एक्ष्प्लैन् रोसेस् कि दुस्रि पेर् ऐसे करो ओ सहिल् प्लेअसे अत्तेन्तिओन् हेरे लतेर् लतेर्	neutral	neutral
 
rosesh	मोम्म, मोम्म!	neutral	neutral
maya	रोसेश् बद् नेव्स्! सहिल् मुझे अनथश्रम् चोर्र्ने कि ज़िद्द् कर् र्ह है ओर् अनथश्रम् बन्द् हो ग्य है!	neutral	neutral
rosesh	वोर्से नेव्स्! मे बल्चोन्य् मे कतोर पतक्ने ग्य ओर् कतोर नीचे गिर्र् ग्य, सीधे भै कि गदि पे!	neutral	neutral
maya	ओह् म्य् गोद्! अब् क्य होग?	neutral	neutral
rosesh	मोम्म हेल्प् मे, मोम्म हेल्प् मे!	neutral	neutral
monisha	ल ल ल ल ल ल ल	neutral	neutral
maya	तुम् लोग् पगल् हो ग्ये हो?	neutral	neutral
rosesh	पगल् ये न्हि, पगल् तो सहिल् भै हो ग्य है मोम्म!	neutral	neutral
maya	अरे जुस्त् रेलक्ष्, सहिल् तुम्से गुस्स थोदि करेग?	neutral	neutral
rosesh	तो आप्को क्य लग्त है? ये जोत पकद् के क्युन् खद हुन् मे?	neutral	neutral
maya	क्युन् खदे हो तुम्?	neutral	neutral
rosesh	सहिल् भै ने कह है, रोसेश्, इ'ल्ल् मुर्देर् योउ केह्के जुत नीचे से फ़ेन्क है मोम्म!!	neutral	neutral
sahil	इ हते योउ! आह्ह्	neutral	neutral
maya	चल्म् दोव्न्, चल्म् दोव्न् सहिल्। चल्म् दोव्न् बेत चल्म् दोव्न्। क्य हुअ ब्तओ, क्य हुअ?	neutral	neutral
sahil	मोम् उस्ने मेरि ब्रन्द् नेव् चोयोते कि तैल् लिघ्त् तोद्द् दि। इ अम् नोत् गोइन्ग् तो लेअवे थिस्॥।	neutral	neutral
rosesh	आअह् आह् मोम्म मोम्म!	neutral	neutral
