Speaker	Utterance	Emotion	Sentiment
indu	ओर्र् रोसेश् जब् नह के निक्लेग तब् उस्क तोलिय न्हि खिन्चुन्ग, मोनिश के घर् जब् जौन्ग तो॥।	neutral	neutral
maya	वो सब् रेह्ने दो, वो मोनिश कि लिस्त् मे है	neutral	neutral
monisha	मुम्म्य् जि, मे अप्नि लिस्त् पध्के सुनौ	joy	positive
maya	न्हि मोनिश, अभि मेरे पास् २-३ घन्ते न्हि है सुन्ने को। पर् तुम् अप्ने आप् रेविसे कर्ते रेह्न	neutral	neutral
monisha	मे पव् किलो भिन्दि पर् २ भिन्दि मुफ़्त् न्हि मन्गुन्गि। मे सहिल् कि पुरनि उन्देर्वेअर् से धुध् क गरम् पतील न्हि उथौन्गि। मे बल्चोन्य् से चिल्ल चिल्ल कर्॥।	neutral	neutral
sahil	अह् मोनिश तुम् यहन् हो। हि मोम्, सुन आप् कहिन् बहर् ज र्हि है	neutral	neutral
maya	हान् बेत, लोन्दोन् जा र्हि हुन्। मेरि शलिनि मौसि है न, बिचरि बिमर् है	sadness	negative
sahil	क्य हुअ उन्हे	fear	negative
monisha	पर्किन्ग् अन्द् सोन्स्	neutral	neutral
sahil	मोनिश इत्स् पर्किन्सोन्स्	joy	positive
maya	पर्किन्ग् अन्द् सोन्स् बिल्कुल् एस लग्त है जेसे किसि दुकन् क नाम् हो	joy	positive
monisha	दुकन् से याद् अय मुम्म्य् जि, वहन् पे सोउथ्हल्ल् य वेम्ब्लेय् कि किसि दुकन् से प्लेअसे मेरे लिये चन्दि क मन्गल्सुत्र ले आयिएग न	neutral	neutral
sahil	मगल्सुत्र, लोन्दोन् से	surprise	neutral
monisha	हान्, वहन् पे कलि मनि के नीचे बिग् बेन् के पेन्दन्त् वल मन्गल्सुत्र मिल्त है।	neutral	neutral
maya	मोनिश मे चेन्त्रल् लोन्दोन् मे रेह्ने वलि हुन्, पिच्चदिल्ल्य् चिर्चुस् के पास्। वेम्ब्लेय् य सोउथ्हल्ल् जेसि मिद्द्ले च्लस्स् जगह् मे न्हि।	contempt	negative
indu	क्य मय, अप्न वेम्ब्लेय् भि अब् मिद्द्ले च्लस्स् हो ग्य	surprise	neutral
maya	ओफ़्चोउर्से, वहन् कि औरतेइन् देखि है तुम्ने, उन्चि उन्चि सरियन् पेहेन्ति है, सरि के उपर् स्वेअतेर् पेहेन्ति है। शोप्पिन्ग् मल्ल् को मोल् केह्ति है। हुम् लोग् कल् मोल् मे शोप्पिन्ग् कर् र्हे अल्रिघ्त्। कित्त्य् पर्त्य् मे हिन्दि सेरिअल्स् के त्विस्त्स् अन्द् तुर्न्स् दिस्चुस्स् कर्ति है।	contempt	negative
monisha	सहिल्, आज् मे बच् ग्यि	joy	positive
maya	इन् शोर्त् वो सरि चीज़ेइन् कर्ति है जो मोनिश कर्ति अगर् वो वेम्ब्लेय् मे रेह्ति तो	contempt	negative
sahil	स्पोके तू सून्	neutral	neutral
maya	अन्द् इम् देपेन्दिन्ग् ओन् योउ हुह् सहिल्, तुम् इस्स् घर् क ध्यन् रखोगे, मे न्हि चह्ति जब् मे वपस् आउ यहन् कबुतर् उद्द् र्हे हो	fear	negative
indu	अरे मय, व्हत् दो योउ मेअन्, मे क्य स्चूल् बोय् हुन् क्य	sadness	negative
